id,scanner,title,severity,cvss_score,owasp,description,remediation,url,timestamp
19ca1ec7-51d6-47cf-b893-34d983fc2756,cors,No critical CORS misconfigurations detected,info,0.0,A05:2021-Security Misconfiguration,Tested malicious origins; no reflect+credentials pattern.,Re-test after CORS policy changes.,,2026-08-20T02:19:53.955468+00:00
e3e2b555-140a-4ece-9372-da943f353b6f,clickjacking,Missing clickjacking protection headers,medium,5.5,A05:2021-Security Misconfiguration,No X-Frame-Options or CSP frame-ancestors on https://app.vectracargo.com.br. PoC saved to C:\Users\marce\vectra-hub\tools\security-audit\poc\clickjacking_poc.html,Set X-Frame-Options: DENY or CSP frame-ancestors 'self'; configure in Cloudflare _headers.,https://app.vectracargo.com.br,2026-08-20T02:19:54.697253+00:00
